SKU,title,reason,has_price_row,has_buy,has_listino,has_stock_row,qty,passes_qty,has_image
107282,Cassetta portachiavi DURABLE KEY BOX PLUS 54 posti alluminio argento met. serratura a combinazione - 196823,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
107288,Porta carte di credito DURABLE RFID Secure 54x86 mm antracite per 8 carte 230958,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
107302,Cestino gettacarte DURABLE cilindrico con superficie perforata acciaio 15 l nero - 330001,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
107309,Posacenere Durable a colonna acciaio con sabbia e cestino base tonda H 62 x Ø 26 cm nero - 333001,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
107310,Posacenere Durable a colonna acciaio con sabbia e cestino base tonda H 62 x Ø 26 cm argento metallizzato - 333023,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
107311,Posacenere Durable a colonna acciaio con sabbia e cestino base quadrata H 62 x Ø 25 cm nero - 333101,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
107312,Posacenere Durable a colonna acciaio con sabbia e cestino base quadrata H 62 x Ø 25 cm argento metallizzato - 333123,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
107313,Posacenere DURABLE autoestinguente a colonna con sabbia e cestino acciaio nero base tonda - 333201,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
107314,Posacenere DURABLE autoestinguente a colonna - cestino acciaio argento metallizzato base tonda - 333223,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
107316,"Portaombrelli DURABLE acciaio verniciato nero capacità 28,5 lt - Ø 26 cm - h 62 cm - 335001",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
107317,"Portaombrelli DURABLE acciaio verniciato argento metallizzato capacità 28,5 lt - Ø 26 cm - h 62 cm - 335023",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
107324,"Targhe DURABLE INFO SIGN alluminio/acrilico trasparente/argento metallizzato 149x148,5 mm - 480223",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
107329,Espositore da terra DURABLE CRYSTAL SIGN STAND A4 argento metallizzato - 481823,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
107335,Targa DURABLE CRYSTAL SIGN acrilico trasparente 297x420 mm 482619,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
107344,Cornici con pannello magnetico DURABLE DURAFRAME® MAGNETIC A3 PVC rigido nero 323x446mm  conf. 5 - 486801,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
107346,Cornici con pannello magnetico DURABLE DURAFRAME® MAGNETIC A3 PVC rigido blu scuro 323x446mm  conf. 5 - 486807,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
107359,Cornici con pannello magnetico DURABLE DURAFRAME® A4 blu scuro 236x323mm conf. 2 - 487207,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
107362,Cornici con pannello magnetico DURABLE DURAFRAME® A4 oro 236x323mm conf. 2 - 487230,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
107366,Cornici con pannello magnetico DURABLE DURAFRAME® A3 blu scuro 325x445mm conf. 2 - 487307,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
107371,Pittogramma adesivo ''WC diversamente abili'' DURABLE acciaio inox argento metallizzato Ø 83 mm - 490623,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
107375,Pittogramma adesivo ''Prego sedersi'' DURABLE argento metallizzato Ø 83 mm 492123,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
107379,Pittogramma adesivo DURABLE 90 x 120 mm acciaio inossidabile spazzolato argento metallizzato WC uomini - 495123,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
107382,Cornici con pannello magnetico DURABLE DURAFRAME® MAGNETIC PLUS A4 nero 236x323mm  conf. 2 - 498501,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
107383,Cornici con 2 pannelli magnetici DURABLE DURAFRAME® MAGNETIC PLUS A4 argento metallizzato 236x32x3mm conf. 2 - 498523,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
107393,Leggio da parete DURABLE VARIO® WALL 20 pannelli A4 acciaio/polipropilene colori assortiti - 551200,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
107398,Leggio da parete DURABLE SHERPA® WALL 5 pannelli A4 ABS nero 581001,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
107399,Supporto da parete DURABLE FUNCTION WALL MODULE 5 acciaio verniciato a polvere grigio - 584010,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
107416,Portanomi DURABLE da tavolo polietilene trasparente inserto 61/122 x 210 mm conf. 25 - 805219,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
107424,Cordoncino per portabadge DURABLE tessuto blu 10mm x 44cm  conf. 10 - 811907,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
107426,Portanomi DURABLE tasca chiusa trasparente 90x60 mm conf. 20 - 813519,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
107432,Accessori per portanomi e portabadge DURABLE chiocciole YO-YO rotonda in plastica  conf. 10 - 815258,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
107434,Portabadge Durable DELUXE 54x85 mm con cordoncino trasparente Conf. 10 pezzi - 820758,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
107450,Espositore da tavolo DURABLE COMBIBOXX A4 SET L a 3 vaschette trasparente 858019,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
107456,Tasca porta carte di credito DURABLE RFID SECURE argento metallizzato 54x86mm conf. 10 - 890023,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
107457,Tasca porta carte di credito DURABLE RFID SECURE CONFEZIONE RETAIL trasparente 54x86mm  conf. 3 - 890319,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
107469,"Porta tablet da tavolo Durable, morsetto e braccio di supporto estensibile argento metallizzato 10x44x21cm - 893123",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
107470,"Porta tablet da pavimento DURABLE per tablet da 7'' a 13'' argento metallizzato 27x27x121,5cm - 893223",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
107472,"Porta tablet da muro DURABLE con braccio estensibile argento metallizzato 9,5x22,5x17cm - 893423",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
107478,"Espositore da parete DURABLE FLEXIPLUS 2 comparti A4 polistirolo nero - 24,7x10x36 cm - 1709008060",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
107483,Coperchio per portarifiuti DURABLE DURABIN 90 l nero 1800475221,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
107485,Coperchio per bidone portarifiuti DURABLE DURABIN 60 l giallo 1800500030,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
107486,Coperchio per bidone portarifiuti DURABLE DURABIN 60 l blu 1800500040,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
107488,Contenitore portarifiuti DURABLE DURABIN SQUARE 40 polietilene bianco 1800798010,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
107493,Portanomi DURABLE EUROBADGE con combi clip pvc trasparente inserto 54x90mm conf. 50 - 814519,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
107504,Clip adesive DURABLE DURAFIX® RAIL argento metallizzato 210x17mm conf. 5 - 470623,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
107505,Clip adesive DURABLE DURAFIX® RAIL argento metallizzato 297x17mm conf. 5 - 470723,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
107514,Clip fermacavi adesiva DURABLE CAVOLINE CLIP 1 grafite per 1 cavo fino a 5 mm conf. da 6 - 503737,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
107517,Clip fermacavi adesiva DURABLE CAVOLINE CLIP 4 grafite per 4 cavi conf. da 2 - 504037,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
107519,Clip fermacavi adesiva DURABLE CAVOLINE CLIP PRO 1 grafite per 1 cavo conf. da 6 - 504237,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
107521,"Porta tablet da muro DURABLE con braccio ad angolazione variabile argento metallizzato 8,5x5x18cm - 893523",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
107584,Fatturazione elettronica Semper conferimento/revoca delega servizi - modulo continuo - 851118FE0,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
107585,Cassetto fiscale Semper conferimento/delega consultazione - modulo continuo - 851118CS0,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
107622,Caricabatterie Duracell Charger CEF 14 (4 ore) con 2 AA+2AAA Value DU101,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
107919,Cancellino magnetico per lavagna EURO-CART blu 14x5 cm L-35/35,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
108058,Classificatore alfanumerico con custodia King Mec MEC 12 dorso 7 cm blu 11304,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
108428,Registratore con custodia Esselte G54 Eurofile protocollo dorso 5 cm cartone rivestito in PP verde - 390754180,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
108435,Registratore con custodia Esselte G55 Eurofile protocollo dorso 8 cm cartone rivestito in PP arancione - 390755200,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
108505,Cartelle a 2 lembi Esselte I56 DELSO LINE 6/I51 bianco/grigio 25x32 cm dorso 3 cm 6 cartelle - 390956040,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
108515,Gruppo di raccoglitori a 2 anelli Esselte S65 ESSENTIALS E6 blu dorso 4cm 6 cartelle - 391965050,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
108567,Raccoglitore Esselte Meeting a 4 anelli tondi 30mm cartone rivestito in PP blu 22x30cm dorso 4cm - 395792500,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
108729,Perforatore a 4 fori a distanza variabile Leitz AKTO 5114 30 fogli grigio metallizzato - 51140184,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
108747,Vaschetta portacorrispondenza Leitz SORTY JUMBO in polistirolo A3 o due risme A4 nero - 52320095,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
108748,Vaschetta portacorrispondenza impilabile Leitz PLUS JUMBO in polistirolo A4 trasparente satinato - 52330003,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
108749,Vaschetta portacorrispondenza impilabile Leitz PLUS JUMBO in polistirolo A4 rosso 52330025,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
108773,Adattatore universale per vaschette Presenter Leitz trasparente 54030002,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
108806,Punti metallici 23/15XL per cucitrice 5553 Leitz 23/15 XL scatola da 1000 punti - 55790000,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
108816,"Borsa per computer Leitz Smart Traveller 15,6'' in poliestere 2 scomparti nero - 60160095",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
108817,"Zaino portacomputer Leitz Smart Traveller 15,6'' poliestere 2 scomparti nero - 60170095",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
108826,"Scatola per archiviazione universale ''L'' Leitz CLICK & STORE bianco metallizzato 36,9x20x48,2 cm - 60450001",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
108872,"Copertina rigida 10-35 fogli Leitz impressBIND in cartone con dorso da 3,5 mm A4 bianco  conf. da 10 - 73900001",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
108876,Copertina rigida 36-70 fogli Leitz impressBIND in cartone con dorso da 7 mm A4 bordeaux  conf. da 10 - 73910028,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
108877,Copertina rigida 36-70 fogli Leitz impressBIND in cartone con dorso da 7 mm A4 blu  conf. da 10 - 73910035,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
108881,"Copertina rigida max 211-245 fogli Leitz impressBIND in cartone con dorso da 24,5 mm A4 blu  conf. da 10 - 73960035",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
108883,"Copertina flessibile max 10-35 fogli Leitz impressBIND in PPL con dorso da 3,5 mm A4 bianco  conf. da 10 - 73980001",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
108884,"Copertina flessibile max 10-35 fogli Leitz impressBIND in PPL con dorso da 3,5 mm A4 blu  conf. da 10 - 73980035",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
108885,"Copertina flessibile max 10-35 fogli Leitz impressBIND in PPL con dorso da 3,5 mm A4 nero  conf. da 10 - 73980095",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
108886,Copertina flessibile max 36-70 fogli Leitz impressBIND in PPL con dorso da 7 mm A4 bianco  conf. da 10 - 73990001,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
108889,"Copertina flessibile max 71-105 fogli Leitz impressBIND in PPL con dorso da 10,5 mm A4 blu  conf. da 10 - 74140035",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
108890,"Copertina flessibile max 71-105 fogli Leitz impressBIND in PPL con dorso da 10,5 mm A4 nero  conf. da 10 - 74140095",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
108891,Copertina flessibile max 106-140 fogli Leitz impressBIND in PPL con dorso da 14 mm A4 bianco  conf. da 10 - 74150001,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
108892,Copertina flessibile max 106-140 fogli Leitz impressBIND in PPL con dorso da 14 mm A4 blu  conf. da 10 - 74150035,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
109557,Dorsi plastici FELLOWES blu ad anello tondo 16 mm - 101-120 fogli conf.100 - 5347106,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
109562,Dorsi plastici per rilegatura FELLOWES ad anello tondo 22 mm bianco 151-180 fogli - conf.50 - 5347803,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
109566,"Dorsi plastici FELLOWES blu ad anello tondo 25 mm - 181-200 fogli 31x3,2x22,5 cm conf.50 - 5348304",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
109568,Dorsi plastici FELLOWES bianco ad anello tondo 28 mm - 201-240 fogli conf.50 - 5348602,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
109569,Dorsi plastici FELLOWES blu ad anello tondo 28 mm - 201-240 fogli conf.50 - 5348702,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
109574,Dorsi plastici FELLOWES bianco ad anello ovale 38 mm - 281-340 fogli conf.50 - 5349402,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
109579,Dorsi plastici FELLOWES nero ad anello ovale 45 mm - 341-400 fogli conf.50 - 5350102,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
109582,Dorsi plastici FELLOWES nero ad anello ovale 51 mm - 401-450 fogli conf.50 - 5350502,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
109586,Dorsi metallici FELLOWES bianco 8 mm - - capacità 36-60 fogli conf.100 - 53258,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
109589,Dorsi metallici FELLOWES bianco 10 mm - - capacità 61-80 fogli conf.100 - 53262,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
109590,Dorsi metallici FELLOWES nero 10 mm - - capacità 61-80 fogli conf.100 - 53265,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
109595,Dorsi metallici FELLOWES bianco 12 mm - - capacità 81-100 fogli conf.100 - 53270,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
109597,Dorsi metallici FELLOWES argento 12 mm - - capacità 81-100 fogli conf.100 - 54453,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
109598,Dorsi metallici FELLOWES 14 mm bianco - - capacità 101-130 fogli conf.100 - 53274,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
109599,Dorsi metallici FELLOWES 34 anelli 14 mm nero - capacità 101-130 fogli Conf. 100 pezzi - 53277,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
109612,Copertine per rilegatura FELLOWES Delta goffrate cartoncino nero A3 250 g/m² conf. 100 pezzi - 5374401,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
109613,Copertine per rilegatura FELLOWES Super Clear PVC trasparente A4 conf.100 - 5376102,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
109614,Pouches per plastificatrici Fellowes ImageLast Enhance80 finitura lucida - 2x80 µm - A3 - Conf. 100 pezzi - 5306207,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
109623,Pouches per plastificatrici Fellowes Standard Capture125 finitura lucida - 2x125 µm 83x113 mm Conf. 100 pz 5307101,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
109629,Pouches per plastificatrici Fellowes Standard Capture125 finitura opaca - 2x125 µm - A3 - Conf. 100 pezzi 5328601,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
109630,Pouches per plastificatrici Fellowes Standard Capture125 finitura lucida - 2x125 µm - A2 - Conf. 50 pz - 5309302,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
109631,Pouches per plastificatrici Fellowes Standard Protect175 finitura lucida - 2x175 µm - A4 - Conf. 100 pezzi 5308703,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
109632,Pouches per plastificatrici Fellowes Standard Protect175 finitura lucida - 2x175 µm - A3 - Conf. 100 pezzi 5308803,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
109633,Pouches per plastificatrici Fellowes Standard Preserve250 finitura lucida - 2x250 µm - A4 - Conf. 100 pezzi 5401802,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
109637,Distruggidocumenti uso moderati FELLOWES AutoMax? 550C - P-4 - 83 L - taglio a frammenti 4x38mm - nero - 4963101,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
109638,Distruggidocumenti uso moderato FELLOWES AutoMax? 100M - P-4 - 23 L - taglio a miniframmenti 4x10mm - nero - 4629201,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
109646,Supporto FELLOWES notebook Professional Series? plastica e metallo nero/silver 8024602,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
109647,"Poggiapolsi da tastiera FELLOWES Crystal? Gel azzurro 1,59x5,87x47,15 cm - 9113709",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
109649,"Tappetino mouse con poggiapolsi FELLOWES gel grafite 15,6x25x2,6 cm 9374001",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
109650,"Poggiapolsi da tastiera FELLOWES Premium gel grafite 48,8x8,8x3,6 cm - 9374201",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
109651,Poggiapiedi FELLOWES Professional Series? Heavy Duty acciaio nero h. 105/120/135mm - 8064101,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
109655,"Poggiapolsi da tastiera FELLOWES Crystal? Gel nero - 1,59x5,87x47,15 cm 9112201",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
109658,"Supporto schiena FELLOWES Professional Series Ultimate 36,5 x 37.5 x 5,5 cm nero - 8041801",SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
109663,Mouse verticale FELLOWES Penguin® medio con filo grigio/nero 9894601,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
109664,Mouse verticale FELLOWES Penguin® Wireless nero/argento medio 9894701,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
109665,Mouse verticale FELLOWES Penguin® con filo grigio/nero piccolo 9894801,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
109668,Tappetino mouse con poggiapolsi FELLOWES Photo Gel disegno pneumatico 9653401,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
110397,Carta per fotocopie A4 Navigator Colour Documents 120 g/m² Risma da 250 fogli - NCD1200181,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
110412,Set altoparlanti stereo USB TRUST MiLa 2.0 nero 16697,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
113660,Toner Q-Connect rigenerato HP 53A - HP Q7553A nero - KF04324,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
113662,Toner Q-Connect rigenerato HP 51A - HP Q7551A nero - KF04326,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
113706,Toner Q-Connect rigenerato HP CB540A nero - KF10821,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
113778,Toner Q-Connect rigenerato HP CE390A nero - KF15684,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
113781,Toner Q-Connect rigenerato Samsung MLT-D1042S/ELS nero - KF15756,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
113836,Toner Q-Connect rigenerato HP CB541A ciano - KF10822,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
113851,Toner Q-Connect rigenerato HP CE311A ciano - KF15428,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
113865,Toner Q-Connect rigenerato HP CF211A ciano - KF16490,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
113881,Toner Q-Connect rigenerato HP CB543A magenta - KF10823,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
113911,Toner Q-Connect rigenerato HP CF213A magenta - KF16491,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
113928,Toner Q-Connect rigenerato HP CB542A giallo - KF10824,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
113958,Toner Q-Connect rigenerato HP CF212A giallo - KF16492,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
114213,Scatola nascondi-cavi DURABLE con multi presa 5 entrate 406x156x139 mm grafite 503037,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
114214,Scatola nascondi-cavi DURABLE con multi presa a 3 entrate 246x116x128 mm grafite 503537,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
114419,Rotolo fax Rotolificio Pugliese carta termica alta sensibilità 210 mm x 30 m foro 12 mm - F21030,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
114470,Buste a sacco bianche autoad. removibili Pigna Envelopes Competitor strip 80 g/m² 230x330 mm  conf. 500 - 0029481,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
114475,Buste a sacco autoadesive Pigna Envelopes Multi strip kraft avana 100 g/m² 250x353 mm  conf. 500 - 0099076,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
114478,Buste a sacco Pigna Envelopes Multi Strip 30x40 cm avana Conf. 500 pezzi - 0655143,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
114485,Buste con 2 finestre Pigna Envelopes FLY-Matic 2 80 g/m² 115x230 mm bianco conf. 1000 - 0224302,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
114496,Buste a sacco con soffietto Pigna Envelopes Multi Strip Extra 23+4 x 33 cm avana Conf. 250 pezzi - 0208887,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
114522,Buste con finestra Pigna Envelopes Silver90 90 g/m² 110x230 mm bianco conf. 500 - 0170578,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
114755,Toner Q-Connect rigenerato Epson C13S050166 nero - K12305QC,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
114773,Toner Q-Connect rigenerato HP CE255A nero - KF14724,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
114774,Toner Q-Connect rigenerato Samsung MLT-D1052L/ELS nero - KF16096,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
114783,Toner Q-Connect rigenerato Lexmark C540H1KG nero - K15467QC,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
114786,Toner Q-Connect rigenerato HP CE400X nero - KF16076,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
114787,Toner Q-Connect rigenerato Samsung MLT-D101S/ELS nero - KF17914,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
114788,Toner Q-Connect rigenerato HP CE410X nero - KF16031,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
114789,Toner Q-Connect rigenerato HP CF280A nero - KF16487,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,3.0,False,True
114792,Toner Q-Connect rigenerato Samsung MLT-D103L/ELS nero - K15597QC,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,0.0,False,True
114795,Toner Q-Connect rigenerato Lexmark 502H (50F2H0E) nero - KF26126,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
114797,Toner Q-Connect rigenerato Lexmark 60F2000 nero - KF16883,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,4.0,False,True
114800,Toner Q-Connect rigenerato Samsung MLT-D116L/ELS nero - KF18042,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,1.0,False,True
114805,Toner Q-Connect rigenerato HP CF400X nero - KF18644,SCARTO_STOCK_SOTTO_SOGLIA,True,True,True,True,2.0,False,True
